timestamp_local,rt_price,dam_price,total_load_mw,solar,wind,geothermal,biomass,biogas,small_hydro,coal,nuclear,natural_gas,large_hydro,power_storage,imports,other
2025-03-19 11:00:00,12.1194866666667,3.06014,24171.666666666668,13942.083333333332,1352.75,726.0833333333334,150.25,155.25,220.08333333333337,0.0,2277.5,2724.4166666666665,1486.3333333333333,-6007.333333333333,1136.9166666666667,0.0
2025-03-19 12:00:00,10.73587,-0.70808,23457.583333333332,13160.25,1349.6666666666667,723.4166666666666,147.83333333333334,156.58333333333334,222.16666666666663,0.0,2277.4166666666665,2816.4166666666665,1420.25,-5962.5,1183.5833333333333,0.0
2025-03-19 13:00:00,16.5808758333333,-2.82442,23180.166666666664,13254.25,1325.1666666666667,725.25,146.41666666666666,152.25,221.16666666666663,0.0,2278.25,2775.8333333333335,1394.0,-5685.416666666667,907.5833333333334,0.0
2025-03-19 14:00:00,-0.0234866666666666,-4.11128,22362.666666666668,12564.916666666668,1413.0833333333333,742.5833333333334,147.41666666666666,155.91666666666666,219.33333333333337,0.0,2279.4166666666665,2486.9166666666665,1395.8333333333333,-5114.25,957.25,0.0
2025-03-19 15:00:00,-5.82967166666667,-1.99891,21217.25,11088.833333333332,1412.9166666666667,745.4166666666666,148.33333333333334,157.16666666666666,219.08333333333337,-0.6666666666666666,2279.5833333333335,2599.5833333333335,1398.5833333333333,-3018.9166666666665,1168.4166666666667,0.0
2025-03-19 16:00:00,10.9373108333333,2.32596,21249.25,9289.083333333334,1546.5833333333333,749.4166666666666,155.58333333333334,156.41666666666666,219.83333333333337,-0.3333333333333333,2279.6666666666665,2981.8333333333335,1649.1666666666667,-1229.3333333333333,2222.0,0.0
2025-03-19 17:00:00,31.8221791666667,23.59225,22031.499999999996,8411.0,1610.0,764.4166666666666,152.41666666666666,156.25,253.16666666666663,0.25,2279.3333333333335,3289.0833333333335,2373.25,607.8333333333334,2134.5,0.0
2025-03-19 18:00:00,55.7381941666667,59.82479,23869.083333333332,2337.25,1155.5833333333333,761.0,150.58333333333334,155.41666666666666,266.0833333333333,0.8333333333333334,2279.25,4694.416666666667,2878.3333333333335,4114.0,5076.333333333333,0.0
2025-03-19 19:00:00,53.8532133333333,63.08549,24862.416666666664,-18.25,696.6666666666666,759.9166666666666,150.58333333333334,155.0,246.58333333333337,-0.1666666666666666,2277.3333333333335,5554.333333333333,3241.75,6759.583333333333,5039.083333333333,0.0
2025-03-19 20:00:00,55.0771608333333,61.57384,24656.25,-36.666666666666664,501.5833333333333,757.5,152.25,154.75,239.91666666666663,0.0833333333333333,2276.6666666666665,5737.583333333333,3318.0833333333335,6593.916666666667,4960.583333333333,0.0
2025-03-19 21:00:00,62.2814758333333,59.26549,24185.25,-34.416666666666664,574.4166666666666,768.0,154.66666666666666,155.16666666666666,239.75,0.0833333333333333,2277.1666666666665,5317.75,3267.25,5513.0,5952.416666666667,0.0
2025-03-19 22:00:00,62.3514258333333,57.43374,22874.583333333336,-34.416666666666664,715.5,760.9166666666666,163.25,156.0,239.25,0.0833333333333333,2280.0833333333335,5324.5,3101.0833333333335,3617.25,6551.083333333333,0.0
2025-03-19 23:00:00,53.543655,54.61629,21514.333333333336,-34.666666666666664,771.75,762.0,167.66666666666666,156.0,238.91666666666663,-0.1666666666666666,2280.1666666666665,5374.25,2993.6666666666665,1352.0,7452.75,0.0
2025-03-20 00:00:00,62.8609758333333,48.0047,20937.250000000004,-34.583333333333336,1135.1666666666667,762.3333333333334,171.08333333333334,155.75,246.33333333333337,0.0,2277.75,5175.25,2878.0,654.1666666666666,7516.0,0.0
2025-03-20 01:00:00,50.9803266666667,43.95293,20474.333333333336,-35.083333333333336,1688.0,762.75,172.16666666666666,155.91666666666666,247.66666666666663,-0.1666666666666666,2278.3333333333335,4872.0,2895.5833333333335,-154.16666666666666,7437.166666666667,0.0
2025-03-20 02:00:00,43.0075391666667,41.64684,20452.5,-35.25,2217.6666666666665,764.8333333333334,175.5,155.41666666666666,246.0,-0.1666666666666666,2278.9166666666665,4373.0,2829.3333333333335,-600.9166666666666,7447.25,0.0
2025-03-20 03:00:00,39.6977975,41.66321,20909.5,-35.0,2957.1666666666665,765.9166666666666,177.08333333333334,149.0,246.33333333333337,0.25,2278.1666666666665,4052.3333333333335,2751.5,-971.6666666666666,7566.75,0.0
2025-03-20 04:00:00,47.912205,44.12739,20431.75,-35.083333333333336,2873.5,766.3333333333334,175.16666666666666,148.91666666666666,243.91666666666663,0.25,2278.1666666666665,4046.9166666666665,2644.4166666666665,-316.1666666666667,7289.25,0.0
2025-03-20 05:00:00,47.5428258333333,54.06419,21185.833333333336,-35.916666666666664,2399.5,771.3333333333334,172.83333333333334,149.16666666666666,240.08333333333337,0.3333333333333333,2279.25,4507.583333333333,2603.6666666666665,940.0,7158.0,0.0
2025-03-20 06:00:00,47.5432216666667,64.53283,23381.666666666668,-22.166666666666668,2555.8333333333335,765.9166666666666,168.33333333333334,149.08333333333334,236.41666666666663,0.3333333333333333,2279.75,5070.916666666667,2815.5,2351.4166666666665,7010.333333333333,0.0
2025-03-20 07:00:00,46.2650375,58.92112,24779.75,2979.0,2716.0833333333335,760.25,167.25,148.83333333333334,232.33333333333337,0.1666666666666666,2278.3333333333335,5217.5,2751.4166666666665,988.25,6540.333333333333,0.0
2025-03-20 08:00:00,31.808245,27.16388,25343.333333333336,11179.75,2859.0,751.5,168.08333333333334,148.5,229.0,-0.4166666666666667,2277.0833333333335,2810.4166666666665,2120.6666666666665,-1257.3333333333333,2799.75,0.0
2025-03-20 09:00:00,-0.014462499999999,9.69588,25667.166666666668,14897.916666666668,2681.6666666666665,750.3333333333334,169.16666666666666,148.0,221.08333333333337,0.0,2278.1666666666665,2485.0833333333335,1463.1666666666667,-3976.4166666666665,572.5833333333334,0.0
2025-03-20 10:00:00,-22.387095,-0.80484,24205.0,14522.916666666668,2001.9166666666667,749.25,170.33333333333334,148.33333333333334,219.08333333333337,0.1666666666666666,2277.4166666666665,2859.3333333333335,1355.5833333333333,-5066.666666666667,-99.33333333333331,0.0
2025-03-20 11:00:00,-31.05322,-8.34278,22695.83333333333,12963.333333333332,1827.0833333333333,747.25,161.0,147.25,203.66666666666663,0.4166666666666667,2276.1666666666665,2803.3333333333335,1351.5833333333333,-5559.166666666667,214.75,0.0
2025-03-20 12:00:00,-43.8797825,-14.20637,22600.499999999996,12561.833333333332,2166.3333333333335,734.3333333333334,165.91666666666666,147.16666666666666,209.41666666666663,0.6666666666666666,2275.9166666666665,3076.25,1432.0833333333333,-6901.75,-169.41666666666666,0.0
2025-03-20 13:00:00,-47.1735141666667,-15.91441,21559.333333333336,12176.75,2588.8333333333335,724.0,170.08333333333334,146.5,223.0,0.6666666666666666,2277.0833333333335,2993.25,1454.6666666666667,-6054.25,-1195.5,0.0
2025-03-20 14:00:00,-52.7279358333333,-19.43422,20182.0,10768.833333333334,2759.5,713.0,164.75,145.58333333333334,228.08333333333337,0.4166666666666667,2278.0,2987.9166666666665,1388.3333333333333,-4385.583333333333,-1252.4166666666667,0.0
2025-03-20 15:00:00,-51.1034941666667,-16.02655,20493.249999999996,10620.583333333334,3112.0,725.6666666666666,165.33333333333334,146.25,229.16666666666663,0.1666666666666666,2279.4166666666665,2920.8333333333335,1481.5833333333333,-3730.6666666666665,-1187.75,0.0
